status_id,created_at,text,source,is_quote,is_retweet,favorite_count,retweet_count,place_url,place_name,place_full_name,place_type,country,country_code,hashtags
984768819221544961,2018-04-13T12:22:37Z,"fishing
#walleyefishing
#huntingandfishing
#bait
#tackle
#angler
#saltwater
#baitandtackle
#fising
#carpfish
#shimanofishing
#deepseafishing
#jig
#fishingknots
#livebait #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go",baitfishinghook,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,lure
984768819221544961,2018-04-13T12:22:37Z,"fishing
#walleyefishing
#huntingandfishing
#bait
#tackle
#angler
#saltwater
#baitandtackle
#fising
#carpfish
#shimanofishing
#deepseafishing
#jig
#fishingknots
#livebait #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go",baitfishinghook,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,reel
984768819221544961,2018-04-13T12:22:37Z,"fishing
#walleyefishing
#huntingandfishing
#bait
#tackle
#angler
#saltwater
#baitandtackle
#fising
#carpfish
#shimanofishing
#deepseafishing
#jig
#fishingknots
#livebait #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go",baitfishinghook,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,fishingstore
984768819221544961,2018-04-13T12:22:37Z,"fishing
#walleyefishing
#huntingandfishing
#bait
#tackle
#angler
#saltwater
#baitandtackle
#fising
#carpfish
#shimanofishing
#deepseafishing
#jig
#fishingknots
#livebait #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go",baitfishinghook,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,go
984768710782144512,2018-04-13T12:22:11Z,RT @levertmaroc: Atelier sur l’#aquaculture en cage au niveau de la retenue du barrage Ahmed El Hansali https://t.co/eBNXaXhvCe,Twitter for Android,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,aquaculture
984768557123887109,2018-04-13T12:21:34Z,RT @FarDwumaNkodo: Today the #FarDwumaNkodo project is in Senya Beraku holding a grassroots consultation for fishers on the revision of #Gh…,Twitter for Android,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,FarDwumaNkodo
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,ocean
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,marine
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,science
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,job
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,postdoc
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,phd
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,masters
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,biology
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,fisheries
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,aquaculture
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,scicomm
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,ecology
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,climate
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,biogeochemistry
984768200146595847,2018-04-13T12:20:09Z,"Into #ocean #marine #science? Looking for a #job, #postdoc, #phd, #masters, conference, workshop? Check out these opportunities from around the world! Incs #biology, #fisheries ,#aquaculture, #scicomm, #ecology, #climate, #biogeochemistry, &amp; more https://t.co/Sn0w43K8CK #ECRChat",Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,ECRChat
984768158228733952,2018-04-13T12:19:59Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for Android,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,OceanicFronts
984768158228733952,2018-04-13T12:19:59Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for Android,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Fisheries
984768158228733952,2018-04-13T12:19:59Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for Android,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Oceanography
984768083553206273,2018-04-13T12:19:41Z,"#Aquaculture is used for producing seafood for human consumption...
https://t.co/B9CpfQCIjk https://t.co/uTJweSD80G",Twitter Web Client,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,Aquaculture
984767118821478402,2018-04-13T12:15:51Z,RT @levertmaroc: Atelier sur l’#aquaculture en cage au niveau de la retenue du barrage Ahmed El Hansali https://t.co/eBNXaXhvCe,TweetDeck,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,aquaculture
984766399678574592,2018-04-13T12:13:00Z,"TODAY: Team #PTNS2018 will be in Point Judith, #RI to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364GQlcI #fisheries https://t.co/9VGzDQ2j3j",TweetDeck,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,PTNS2018
984766399678574592,2018-04-13T12:13:00Z,"TODAY: Team #PTNS2018 will be in Point Judith, #RI to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364GQlcI #fisheries https://t.co/9VGzDQ2j3j",TweetDeck,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,RI
984766399678574592,2018-04-13T12:13:00Z,"TODAY: Team #PTNS2018 will be in Point Judith, #RI to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364GQlcI #fisheries https://t.co/9VGzDQ2j3j",TweetDeck,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,groundfish
984766399678574592,2018-04-13T12:13:00Z,"TODAY: Team #PTNS2018 will be in Point Judith, #RI to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364GQlcI #fisheries https://t.co/9VGzDQ2j3j",TweetDeck,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,commercialfishing
984766399678574592,2018-04-13T12:13:00Z,"TODAY: Team #PTNS2018 will be in Point Judith, #RI to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364GQlcI #fisheries https://t.co/9VGzDQ2j3j",TweetDeck,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,fisheries
984764657083801602,2018-04-13T12:06:04Z,Atelier sur l’#aquaculture en cage au niveau de la retenue du barrage Ahmed El Hansali https://t.co/eBNXaXhvCe,Google,FALSE,FALSE,6,5,NA,NA,NA,NA,NA,NA,aquaculture
984764612510928896,2018-04-13T12:05:54Z,RT @FAOfish: #UNFAO @FAOfish looks forward to attending the #Seafood Expo #SEG18 in #Brussels. We're pleased to take part in 2 @EU_MARE hig…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,UNFAO
984764612510928896,2018-04-13T12:05:54Z,RT @FAOfish: #UNFAO @FAOfish looks forward to attending the #Seafood Expo #SEG18 in #Brussels. We're pleased to take part in 2 @EU_MARE hig…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,Seafood
984764612510928896,2018-04-13T12:05:54Z,RT @FAOfish: #UNFAO @FAOfish looks forward to attending the #Seafood Expo #SEG18 in #Brussels. We're pleased to take part in 2 @EU_MARE hig…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,SEG18
984764612510928896,2018-04-13T12:05:54Z,RT @FAOfish: #UNFAO @FAOfish looks forward to attending the #Seafood Expo #SEG18 in #Brussels. We're pleased to take part in 2 @EU_MARE hig…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,Brussels
984764275385348096,2018-04-13T12:04:33Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,farmers
984764275385348096,2018-04-13T12:04:33Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Egypt
984764275385348096,2018-04-13T12:04:33Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,aquaculture
984764275385348096,2018-04-13T12:04:33Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,farms
984764275385348096,2018-04-13T12:04:33Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,training
984763663834931200,2018-04-13T12:02:08Z,RT @scottishaqua: Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #ac…,Twitter for iPhone,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,gillhealth
984763456212688896,2018-04-13T12:01:18Z,RT @scottishaqua: Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #ac…,Twitter for iPhone,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,gillhealth
984763316936630273,2018-04-13T12:00:45Z,Today the #FarDwumaNkodo project is in Senya Beraku holding a grassroots consultation for fishers on the revision of #Ghana's #fisheries laws. We want to ensure the concerns of fishing communities are considered in the new Fisheries Bill. #SSF @ejfoundation @henmpoano https://t.co/4sRsQGr2jk,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,FarDwumaNkodo
984763316936630273,2018-04-13T12:00:45Z,Today the #FarDwumaNkodo project is in Senya Beraku holding a grassroots consultation for fishers on the revision of #Ghana's #fisheries laws. We want to ensure the concerns of fishing communities are considered in the new Fisheries Bill. #SSF @ejfoundation @henmpoano https://t.co/4sRsQGr2jk,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,Ghana
984763316936630273,2018-04-13T12:00:45Z,Today the #FarDwumaNkodo project is in Senya Beraku holding a grassroots consultation for fishers on the revision of #Ghana's #fisheries laws. We want to ensure the concerns of fishing communities are considered in the new Fisheries Bill. #SSF @ejfoundation @henmpoano https://t.co/4sRsQGr2jk,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,fisheries
984763316936630273,2018-04-13T12:00:45Z,Today the #FarDwumaNkodo project is in Senya Beraku holding a grassroots consultation for fishers on the revision of #Ghana's #fisheries laws. We want to ensure the concerns of fishing communities are considered in the new Fisheries Bill. #SSF @ejfoundation @henmpoano https://t.co/4sRsQGr2jk,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,SSF
984762689087033344,2018-04-13T11:58:15Z,Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #academic partners @BioMarGroup @scotseafarms @aberdeenuni and @marinescotland to tackle the issue https://t.co/CRtyXhc06L #Scotland #aquaculture,Twitter Web Client,FALSE,FALSE,6,7,NA,NA,NA,NA,NA,NA,gillhealth
984762689087033344,2018-04-13T11:58:15Z,Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #academic partners @BioMarGroup @scotseafarms @aberdeenuni and @marinescotland to tackle the issue https://t.co/CRtyXhc06L #Scotland #aquaculture,Twitter Web Client,FALSE,FALSE,6,7,NA,NA,NA,NA,NA,NA,academic
984762689087033344,2018-04-13T11:58:15Z,Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #academic partners @BioMarGroup @scotseafarms @aberdeenuni and @marinescotland to tackle the issue https://t.co/CRtyXhc06L #Scotland #aquaculture,Twitter Web Client,FALSE,FALSE,6,7,NA,NA,NA,NA,NA,NA,Scotland
984762689087033344,2018-04-13T11:58:15Z,Thanks @FeedNavigator for the extended coverage of our co-funded #gillhealth project. We're working with industry and #academic partners @BioMarGroup @scotseafarms @aberdeenuni and @marinescotland to tackle the issue https://t.co/CRtyXhc06L #Scotland #aquaculture,Twitter Web Client,FALSE,FALSE,6,7,NA,NA,NA,NA,NA,NA,aquaculture
984760637514543104,2018-04-13T11:50:06Z,GAA's top level of membership includes those receiving special benefits &amp; recognition in exchange for their outstanding support of responsible #aquaculture! Learn more about becoming a Premier Partner: https://t.co/HHlBeQgATV #GOALconf18 https://t.co/EGNi3QqGtN,Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,aquaculture
984760637514543104,2018-04-13T11:50:06Z,GAA's top level of membership includes those receiving special benefits &amp; recognition in exchange for their outstanding support of responsible #aquaculture! Learn more about becoming a Premier Partner: https://t.co/HHlBeQgATV #GOALconf18 https://t.co/EGNi3QqGtN,Hootsuite,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,GOALconf18
984760307967983616,2018-04-13T11:48:48Z,RT @aac_europe: With AAC Chairmain @TheRichieFlynn today in The Hague for the ACs Joint meeting on the future functioning of ACs. #Brexit h…,Twitter for iPhone,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,Brexit
984759666998591488,2018-04-13T11:46:15Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for iPhone,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,OceanicFronts
984759666998591488,2018-04-13T11:46:15Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for iPhone,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Fisheries
984759666998591488,2018-04-13T11:46:15Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,Twitter for iPhone,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Oceanography
984759230988214272,2018-04-13T11:44:31Z,Insect farms gear up to #feed soaring global #protein demand https://t.co/Fo25dqNlpv @Reuters @ReutersAg @Cargill @EnterraFeed @McDonalds #aquaculture,Twitter for iPhone,FALSE,FALSE,29,23,NA,NA,NA,NA,NA,NA,feed
984759230988214272,2018-04-13T11:44:31Z,Insect farms gear up to #feed soaring global #protein demand https://t.co/Fo25dqNlpv @Reuters @ReutersAg @Cargill @EnterraFeed @McDonalds #aquaculture,Twitter for iPhone,FALSE,FALSE,29,23,NA,NA,NA,NA,NA,NA,protein
984759230988214272,2018-04-13T11:44:31Z,Insect farms gear up to #feed soaring global #protein demand https://t.co/Fo25dqNlpv @Reuters @ReutersAg @Cargill @EnterraFeed @McDonalds #aquaculture,Twitter for iPhone,FALSE,FALSE,29,23,NA,NA,NA,NA,NA,NA,aquaculture
984758514936578049,2018-04-13T11:41:40Z,RT @FAOfish: Great #UNFAO story about #women in #inlandfisheries in #Rwanda: Trying out the net | FAO Stories https://t.co/Wd1r4sMmRI via @…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,UNFAO
984758514936578049,2018-04-13T11:41:40Z,RT @FAOfish: Great #UNFAO story about #women in #inlandfisheries in #Rwanda: Trying out the net | FAO Stories https://t.co/Wd1r4sMmRI via @…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,women
984758514936578049,2018-04-13T11:41:40Z,RT @FAOfish: Great #UNFAO story about #women in #inlandfisheries in #Rwanda: Trying out the net | FAO Stories https://t.co/Wd1r4sMmRI via @…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,inlandfisheries
984758514936578049,2018-04-13T11:41:40Z,RT @FAOfish: Great #UNFAO story about #women in #inlandfisheries in #Rwanda: Trying out the net | FAO Stories https://t.co/Wd1r4sMmRI via @…,Twitter Web Client,FALSE,TRUE,0,14,NA,NA,NA,NA,NA,NA,Rwanda
984757750029680640,2018-04-13T11:38:38Z,"RT @DFATNSW: Thanks to support from @SCUonline @StudyNSW @dfat and @AustraliaAwards, #marine and #fisheries professionals from #Indonesia h…",Twitter for Android,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,marine
984757750029680640,2018-04-13T11:38:38Z,"RT @DFATNSW: Thanks to support from @SCUonline @StudyNSW @dfat and @AustraliaAwards, #marine and #fisheries professionals from #Indonesia h…",Twitter for Android,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,fisheries
984757750029680640,2018-04-13T11:38:38Z,"RT @DFATNSW: Thanks to support from @SCUonline @StudyNSW @dfat and @AustraliaAwards, #marine and #fisheries professionals from #Indonesia h…",Twitter for Android,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,Indonesia
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,Postdoc
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,SARChI
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,Marine
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,Ecology
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,Fisheries
984755403732013056,2018-04-13T11:29:18Z,"RT @LouGammage: 2 x #Postdoc positions available: #SARChI #Marine #Ecology and #Fisheries, based at #UCT. Application due by 27 April  @UCT…",Twitter Lite,FALSE,TRUE,0,17,NA,NA,NA,NA,NA,NA,UCT
984754673667264512,2018-04-13T11:26:24Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,TweetDeck,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,OceanicFronts
984754673667264512,2018-04-13T11:26:24Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,TweetDeck,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Fisheries
984754673667264512,2018-04-13T11:26:24Z,RT @PeterM654: Sardine landings had strongest association with satellite #OceanicFronts metrics in W Med Sea. New #Fisheries #Oceanography…,TweetDeck,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Oceanography
984754299329753089,2018-04-13T11:24:55Z,RT @AquacultureWork: 'How a disaster inspired a half billion dollar industry' by our favourite #Aquaculture news people @thefishsite Check…,Twitter Web Client,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,Aquaculture
984753354986475520,2018-04-13T11:21:10Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,farmers
984753354986475520,2018-04-13T11:21:10Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,Egypt
984753354986475520,2018-04-13T11:21:10Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,aquaculture
984753354986475520,2018-04-13T11:21:10Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,farms
984753354986475520,2018-04-13T11:21:10Z,RT @FAOfish: These #farmers from #Egypt are planning &amp; designing ideal integrated agri-#aquaculture #farms as part of #training sessions or…,Twitter Web Client,FALSE,TRUE,0,12,NA,NA,NA,NA,NA,NA,training
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,bassfishing
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fisheries
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fishingshop
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fishingtackleshop
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fishinghook
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,lure
984752489227522048,2018-04-13T11:17:43Z,"RT @baitfishinghook: #bassfishing
#fisheries
#fishingshop
#fishingtackleshop
#fishinghook
#lure
#reel
#fishingstore
#go fishing
#walleyefis…",AnglerHubRT,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,reel
